_id,Timestamp,Age,Gender,Country,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
65563fd0d98731f9ac74da6f,2014-08-28 10:25:39,43,male,Croatia,No,Yes,Sometimes,1-5,Yes,Yes,No,No,No,No,Yes,Very difficult,Yes,No,Yes,No,No,Maybe,No,Yes
65563fd0d98731f9ac74da70,2014-08-28 10:29:47,37,male,United Kingdom,No,Yes,Often,6-25,No,Yes,No,No,No,No,Don't know,Don't know,Yes,No,Yes,Yes,Maybe,Yes,No,No
65563fd0d98731f9ac74da71,2014-08-28 10:30:04,24,male,France,No,No,Sometimes,26-100,No,Yes,No,No,Yes,No,Don't know,Don't know,Maybe,No,Yes,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74da72,2014-08-28 10:30:44,29,male,United States,No,No,Sometimes,6-25,Yes,Yes,Don't know,Not sure,No,No,Don't know,Very easy,No,No,Yes,Yes,No,No,Don't know,No
65563fd0d98731f9ac74da73,2014-08-28 10:34:01,31,male,United States,No,No,Sometimes,26-100,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,Yes,Yes,No,No,Don't know,No
65563fd0d98731f9ac74da74,2014-08-28 10:35:55,29,male,United States,No,No,Sometimes,100-500,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,No,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74da75,2014-08-28 10:42:09,33,male,United Kingdom,No,No,Never,100-500,No,No,No,Not sure,No,No,Don't know,Very easy,No,No,Yes,Some of them,No,Yes,No,No
65563fd0d98731f9ac74da76,2014-08-28 10:45:21,43,male,United States,No,No,Sometimes,More than 1000,No,No,Yes,Yes,Don't know,Yes,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74da77,2014-08-28 10:47:12,33,male,United Kingdom,No,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74da78,2014-08-28 10:51:08,27,male,United Kingdom,No,No,Sometimes,6-25,No,Yes,No,No,No,Yes,Yes,Don't know,Maybe,No,Yes,Some of them,No,Yes,Yes,No
65563fd0d98731f9ac74da79,2014-08-28 10:52:33,36,male,United States,Yes,Yes,Sometimes,More than 1000,Yes,No,Don't know,No,Don't know,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74da7a,2014-08-28 10:54:31,37,male,Australia,Yes,Yes,Sometimes,26-100,No,Yes,No,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,Yes
65563fd0d98731f9ac74da7b,2014-08-28 10:57:23,32,male,Belgium,No,No,Sometimes,6-25,No,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,Maybe,No,No,No,No,No,No
65563fd0d98731f9ac74da7c,2014-08-28 11:02:41,39,male,United Kingdom,No,Yes,Sometimes,100-500,No,Yes,No,No,No,No,Don't know,Very easy,No,No,No,Some of them,No,Yes,Yes,No
65563fd0d98731f9ac74da7d,2014-08-28 11:04:00,31,male,United States,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,Maybe,Yes,Don't know,No
65563fd0d98731f9ac74da7e,2014-08-28 11:04:17,36,male,United States,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,No,No,Don't know,Very difficult,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74da7f,2014-08-28 11:07:23,30,male,United States,No,Yes,Sometimes,26-100,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,Yes,Don't know,No
65563fd0d98731f9ac74da80,2014-08-28 11:09:03,28,male,Canada,No,No,Sometimes,6-25,No,Yes,Yes,Not sure,No,Don't know,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74da81,2014-08-28 11:10:53,32,male,Italy,No,No,Sometimes,6-25,No,Yes,No,No,No,No,No,Somewhat difficult,Maybe,No,Some of them,No,Maybe,Maybe,No,No
65563fd0d98731f9ac74da82,2014-08-28 11:14:21,35,male,United States,Yes,Yes,Rarely,6-25,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74da83,2014-08-28 11:15:42,19,male,Canada,No,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat difficult,No,No,Some of them,Yes,No,Yes,Don't know,No
65563fd0d98731f9ac74da84,2014-08-28 11:19:35,33,male,Norway,Yes,No,Sometimes,26-100,No,Yes,Yes,Yes,No,No,Don't know,Very easy,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74da85,2014-08-28 11:20:14,42,male,Germany,No,No,Sometimes,More than 1000,Yes,Yes,Don't know,Not sure,Yes,Yes,Yes,Very easy,No,No,Some of them,No,No,Maybe,Yes,No
65563fd0d98731f9ac74da86,2014-08-28 11:21:17,37,male,United States,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74da87,2014-08-28 11:21:48,40,male,Thailand,No,No,Never,6-25,No,Yes,No,No,No,No,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74da88,2014-08-28 11:22:04,36,male,United States,No,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74da89,2014-08-28 11:26:15,29,female,United States,Yes,Yes,Sometimes,26-100,Yes,No,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74da8a,2014-08-28 11:27:56,38,unknown,United States,Yes,Yes,Sometimes,26-100,No,No,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,No
65563fd0d98731f9ac74da8b,2014-08-28 11:29:20,26,male,United States,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Don't know,Don't know,Somewhat difficult,Yes,Maybe,No,No,No,Maybe,No,No
65563fd0d98731f9ac74da8c,2014-08-28 11:32:37,34,male,Germany,No,No,Rarely,26-100,No,Yes,No,No,No,No,Yes,Somewhat easy,Maybe,Maybe,No,Some of them,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74da8d,2014-08-28 11:34:36,21,male,United States,No,Yes,Often,More than 1000,No,No,No,Yes,No,No,No,Don't know,Yes,No,Some of them,Some of them,No,Yes,No,Yes
65563fd0d98731f9ac74da8e,2014-08-28 11:36:48,31,male,Canada,Yes,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,No,No,No,No,Yes,No
65563fd0d98731f9ac74da8f,2014-08-28 11:38:30,37,female,United States,Yes,Yes,Rarely,26-100,No,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,Maybe,Yes,Some of them,No,Maybe,Yes,No
65563fd0d98731f9ac74da90,2014-08-28 11:40:11,37,male,Ireland,Yes,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't know,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74da91,2014-08-28 11:44:43,38,male,Ireland,Yes,Yes,Sometimes,1-5,No,Yes,No,No,No,No,No,Very difficult,Yes,Yes,No,No,No,No,No,No
65563fd0d98731f9ac74da92,2014-08-28 11:47:35,27,female,United States,No,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure,Yes,Don't know,Don't know,Somewhat easy,Yes,No,Some of them,No,No,Maybe,No,No
65563fd0d98731f9ac74da93,2014-08-28 11:48:12,39,male,Netherlands,No,No,Sometimes,6-25,No,Yes,No,No,Yes,No,Yes,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74da94,2014-08-28 11:50:06,33,female,United States,Yes,Yes,Sometimes,1-5,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Yes,Some of them,No,No,No,No,No
65563fd0d98731f9ac74da95,2014-08-28 11:50:28,27,male,United Kingdom,No,No,Never,26-100,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,No,Yes,Yes,Don't know,No
65563fd0d98731f9ac74da96,2014-08-28 11:54:23,36,female,United States,No,Yes,Never,6-25,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,No,No
65563fd0d98731f9ac74da97,2014-08-28 11:58:21,28,male,United Kingdom,No,No,Never,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,Maybe,Yes,Don't know,No
65563fd0d98731f9ac74da98,2014-08-28 11:59:23,39,male,United Kingdom,No,Yes,Sometimes,500-1000,No,No,Don't know,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74da99,2014-08-28 12:02:59,33,male,United States,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,Maybe,Maybe,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74da9a,2014-08-28 12:05:41,32,male,United Kingdom,No,No,Sometimes,More than 1000,No,No,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Yes,Don't know,No
65563fd0d98731f9ac74da9b,2014-08-28 12:06:55,28,male,United Kingdom,No,No,Sometimes,More than 1000,No,No,Don't know,Not sure,No,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,Yes,Yes,No,No
65563fd0d98731f9ac74da9c,2014-08-28 12:07:28,37,male,United Kingdom,Yes,Yes,Rarely,6-25,No,Yes,No,No,No,No,Yes,Somewhat easy,Yes,No,Some of them,Yes,No,Maybe,No,Yes
65563fd0d98731f9ac74da9d,2014-08-28 12:08:30,39,male,Canada,No,Yes,Sometimes,100-500,No,No,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,No,Some of them,Yes,No,Maybe,No,Yes
65563fd0d98731f9ac74da9e,2014-08-28 12:09:18,43,male,United States,No,No,Sometimes,6-25,Yes,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,No,No
65563fd0d98731f9ac74da9f,2014-08-28 12:10:08,32,trans,United Kingdom,No,Yes,Sometimes,More than 1000,No,No,Don't know,No,Yes,Yes,Don't know,Don't know,No,No,Yes,Some of them,Yes,Yes,Yes,Yes
65563fd0d98731f9ac74daa0,2014-08-28 12:10:42,27,female,United States,No,No,Sometimes,More than 1000,No,Yes,Don't know,Not sure,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74daa1,2014-08-28 12:12:49,31,female,United Kingdom,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Yes,Yes,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74daa2,2014-08-28 12:15:08,43,male,United Kingdom,No,Yes,Never,26-100,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,Yes,Yes,Yes,Yes,Don't know,No
65563fd0d98731f9ac74daa3,2014-08-28 12:19:34,33,male,United States,No,Yes,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Yes,Somewhat difficult,No,No,Yes,Yes,Yes,Yes,Don't know,No
65563fd0d98731f9ac74daa4,2014-08-28 12:19:42,34,male,United Kingdom,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Not sure,Don't know,Don't know,Yes,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74daa5,2014-08-28 12:22:14,33,male,United States,No,No,Sometimes,1-5,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Yes,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74daa6,2014-08-28 12:23:37,25,male,United States,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74daa7,2014-08-28 12:30:20,25,male,United States,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,Some of them,Some of them,No,No,No,Yes
65563fd0d98731f9ac74daa8,2014-08-28 12:40:46,32,male,United Kingdom,Yes,No,Sometimes,1-5,No,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,No,Yes,No,Maybe,No,No
65563fd0d98731f9ac74daa9,2014-08-28 12:42:12,25,male,United States,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Don't know,Don't know,Yes,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74daaa,2014-08-28 12:42:30,37,male,Netherlands,No,No,Sometimes,100-500,Yes,No,Don't know,No,Don't know,Don't know,Don't know,Somewhat easy,Maybe,No,Yes,Yes,No,No,Don't know,No
65563fd0d98731f9ac74daab,2014-08-28 12:44:55,39,male,Switzerland,No,Yes,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No
65563fd0d98731f9ac74daac,2014-08-28 12:53:21,29,male,United Kingdom,No,No,Rarely,100-500,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Don't know,Yes
65563fd0d98731f9ac74daad,2014-08-28 13:01:26,33,male,United States,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74daae,2014-08-28 13:04:30,37,female,United States,No,Yes,Often,6-25,Yes,Yes,Don't know,Not sure,No,No,Yes,Somewhat difficult,Yes,No,Some of them,Some of them,No,Yes,No,Yes
65563fd0d98731f9ac74daaf,2014-08-28 13:08:36,35,female,United States,No,Yes,Sometimes,100-500,No,No,Yes,No,No,No,Yes,Very difficult,Yes,Maybe,No,Some of them,No,Yes,No,Yes
65563fd0d98731f9ac74dab0,2014-08-28 13:11:05,22,female,United States,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very difficult,Yes,Maybe,Some of them,Some of them,No,Maybe,No,Yes
65563fd0d98731f9ac74dab1,2014-08-28 13:17:40,38,male,United States,No,No,Never,26-100,No,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,No,Maybe,No,Yes
65563fd0d98731f9ac74dab2,2014-08-28 13:26:17,32,female,United States,Yes,Yes,Often,100-500,No,Yes,Yes,No,No,Don't know,Don't know,Don't know,Yes,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74dab3,2014-08-28 13:32:37,28,male,Brazil,No,No,Sometimes,26-100,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Yes,No,Yes
65563fd0d98731f9ac74dab4,2014-08-28 13:34:57,27,male,Switzerland,Yes,No,Sometimes,26-100,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Yes,No,No
65563fd0d98731f9ac74dab5,2014-08-28 13:35:25,35,female,United States,No,Yes,Sometimes,100-500,Yes,Yes,Don't know,No,Don't know,Don't know,Don't know,Very easy,Maybe,No,Some of them,No,No,Maybe,Yes,No
65563fd0d98731f9ac74dab6,2014-08-28 13:39:12,29,male,United States,No,No,Never,100-500,No,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,Maybe,Yes,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74dab7,2014-08-28 13:39:40,23,male,United States,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,No,Don't know,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74dab8,2014-08-28 13:40:08,39,male,United States,No,No,Sometimes,26-100,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No
65563fd0d98731f9ac74dab9,2014-08-28 13:41:51,30,female,United States,No,No,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,No,No,No,Yes,No
65563fd0d98731f9ac74daba,2014-08-28 13:47:37,32,male,United Kingdom,No,No,Sometimes,26-100,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74dabb,2014-08-28 13:47:57,28,trans,United States,No,Yes,Sometimes,26-100,No,Yes,No,Yes,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,Some of them,No,No,No,Yes
65563fd0d98731f9ac74dabc,2014-08-28 13:48:30,40,female,United States,Yes,Yes,Sometimes,100-500,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,Yes
65563fd0d98731f9ac74dabd,2014-08-28 13:54:47,36,unknown,United States,Yes,No,Sometimes,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,No,Some of them,No,Maybe,Yes,No
65563fd0d98731f9ac74dabe,2014-08-28 13:57:01,27,male,United States,No,No,Sometimes,26-100,Yes,Yes,Don't know,Not sure,No,Don't know,Don't know,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74dabf,2014-08-28 14:00:02,41,male,United States,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74dac0,2014-08-28 14:01:56,29,male,United Kingdom,No,No,Never,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dac1,2014-08-28 14:02:07,29,male,United Kingdom,No,Yes,Sometimes,100-500,No,Yes,No,No,No,No,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74dac2,2014-08-28 14:04:54,35,male,United States,No,Yes,Often,1-5,No,No,No,No,No,No,Yes,Very difficult,Yes,No,Some of them,Some of them,No,Yes,No,Yes
65563fd0d98731f9ac74dac3,2014-08-28 14:12:58,28,male,United States,No,Yes,Never,6-25,Yes,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74dac4,2014-08-28 14:15:02,36,female,United Kingdom,No,No,Sometimes,1-5,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74dac5,2014-08-28 14:31:00,39,female,United States,No,No,Sometimes,26-100,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Yes,No,No,No,No,Yes,Don't know,No
65563fd0d98731f9ac74dac6,2014-08-28 14:38:50,39,male,United States,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,Maybe,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74dac7,2014-08-28 14:41:47,44,male,United States,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,No,Very easy,Yes,Yes,Some of them,No,No,No,Yes,No
65563fd0d98731f9ac74dac8,2014-08-28 14:46:08,26,trans,Germany,No,Yes,Sometimes,6-25,Yes,Yes,No,Not sure,Yes,Yes,Yes,Very easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74dac9,2014-08-28 14:51:46,35,male,Denmark,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,Yes,Yes,No
65563fd0d98731f9ac74daca,2014-08-28 14:52:46,40,female,United States,Yes,Yes,Sometimes,100-500,No,No,Yes,Not sure,Yes,Don't know,Don't know,Don't know,Yes,Maybe,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74dacb,2014-08-28 14:53:02,35,male,Denmark,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,Yes,Yes,No
65563fd0d98731f9ac74dacc,2014-08-28 14:53:32,38,male,United States,No,No,Never,More than 1000,Yes,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,No,No,No,No,Don't know,No
65563fd0d98731f9ac74dacd,2014-08-28 14:57:10,34,male,United States,No,No,Sometimes,More than 1000,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74dace,2014-08-28 15:01:46,43,male,United States,No,No,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74dacf,2014-08-28 15:25:39,48,female,United States,Yes,No,Often,26-100,No,Yes,Don't know,No,No,No,No,Very difficult,Yes,Yes,No,Some of them,No,No,No,Yes
65563fd0d98731f9ac74dad0,2014-08-28 15:32:03,20,male,United States,No,No,Never,26-100,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74dad1,2014-08-28 15:37:04,40,male,United States,No,No,Sometimes,1-5,Yes,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,Yes,Maybe,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74dad2,2014-08-28 15:40:32,29,female,United Kingdom,No,Yes,Rarely,6-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dad3,2014-08-28 15:43:37,35,male,United States,Yes,Yes,Sometimes,1-5,No,No,No,Yes,No,No,Yes,Don't know,No,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74dad4,2014-08-28 15:48:12,29,male,United States,Yes,No,Sometimes,More than 1000,Yes,No,Yes,Yes,No,Yes,Yes,Very easy,Maybe,No,Some of them,No,No,No,Yes,No
65563fd0d98731f9ac74dad5,2014-08-28 15:50:12,40,male,United States,No,No,Never,100-500,No,Yes,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74dad6,2014-08-28 15:50:44,29,male,Sweden,No,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74dad7,2014-08-28 15:54:35,29,female,United States,Yes,Yes,Rarely,100-500,No,Yes,Yes,Not sure,Don't know,No,Don't know,Don't know,No,No,Yes,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74dad8,2014-08-28 15:56:47,34,male,United States,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't know,Don't know,Yes,No,No,No,No,Yes,Don't know,No
65563fd0d98731f9ac74dad9,2014-08-28 16:09:35,44,male,United Kingdom,Yes,Yes,Sometimes,500-1000,No,No,Don't know,No,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,Yes,No,Maybe,No,Yes
65563fd0d98731f9ac74dada,2014-08-28 16:17:09,24,female,United States,Yes,Yes,Often,6-25,No,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Yes,No,Yes
65563fd0d98731f9ac74dadb,2014-08-28 16:31:00,47,female,United States,No,No,Sometimes,100-500,Yes,Yes,Don't know,No,No,Don't know,Don't know,Very difficult,Yes,Yes,No,No,No,No,No,No
65563fd0d98731f9ac74dadc,2014-08-28 16:42:49,43,male,United Kingdom,Yes,No,Sometimes,More than 1000,No,No,Don't know,No,No,No,Don't know,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74dadd,2014-08-28 16:52:23,36,male,United States,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Some of them,Yes,No,No,No,No
65563fd0d98731f9ac74dade,2014-08-28 16:52:34,43,male,United States,No,Yes,Sometimes,More than 1000,No,No,Don't know,No,No,Don't know,Don't know,Very difficult,Maybe,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74dadf,2014-08-28 16:52:34,36,male,United Kingdom,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't know,Somewhat difficult,No,No,Yes,Yes,No,Maybe,Don't know,Yes
65563fd0d98731f9ac74dae0,2014-08-28 16:54:49,31,female,United States,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,Don't know,Somewhat difficult,No,No,Yes,Yes,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74dae1,2014-08-28 16:55:07,35,male,United States,No,No,Sometimes,More than 1000,No,Yes,Don't know,Not sure,Yes,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74dae2,2014-08-28 16:55:31,33,male,United States,Yes,No,Sometimes,26-100,No,No,Yes,No,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74dae3,2014-08-28 16:56:26,37,male,Italy,No,No,Sometimes,26-100,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Some of them,No,No,No,No,No
65563fd0d98731f9ac74dae4,2014-08-28 16:56:57,34,male,United States,No,Yes,Sometimes,100-500,No,Yes,Don't know,No,Yes,Don't know,Yes,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No
65563fd0d98731f9ac74dae5,2014-08-28 16:56:58,36,male,Netherlands,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Don't know,Very easy,No,No,Yes,No,No,No,Yes,No
65563fd0d98731f9ac74dae6,2014-08-28 16:57:07,40,male,United States,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74dae7,2014-08-28 16:57:46,40,male,United States,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,Some of them,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74dae8,2014-08-28 16:57:49,42,male,United States,No,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Don't know,Somewhat easy,Maybe,No,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dae9,2014-08-28 16:58:33,23,male,United States,Yes,No,Sometimes,26-100,Yes,Yes,Yes,Yes,No,Don't know,Yes,Don't know,Maybe,No,No,Some of them,No,No,Don't know,No
